Id,text,source,title,n_tokens,title_ratio,year,month,has_timestamp
112,hedge fund manager who plays his cards right \n,\N,Hedge fund manager who plays his cards right,9,0.9166666666666666,2006.0,8.0,1
113,gypsy moths attack mid-atlantic forests \ (ap)\ ap - picnickers in east coast woods may get some hungry visitors this summer. but at least they won't ask for sandwiches.,Yahoo,"Gypsy moths attack mid-Atlantic forests \
    (AP)\
",29,0.3058823529411765,2007.0,6.0,1
114,iran warns west against attack tehran (reuters) - iran told western powers on saturday that they would regret launching any attack over tehran's nuclear activities and it rolled out a display of missiles and other hardware that underscored its warning.,Reuters,Iran warns West against attack,40,0.11857707509881422,2007.0,9.0,1
115,"top sadr aides seized in raids, movement says baghdad, sept. 21 -- u.s. and iraqi forces arrested top aides to anti-american cleric moqtada al-sadr in pre-dawn raids thursday, according to sadr officials who called the move a provocation designed to trigger a full-blown battle between the groups.",Washington," Top Sadr Aides Seized in Raids, Movement Says ",47,0.15771812080536912,2006.0,9.0,1
116,marine fish conservation network executive director lee crockett departing to: environmental editors contact: jo k,RedNova,Marine Fish Conservation Network Executive Director Lee Crockett Departing,15,0.6434782608695652,2007.0,6.0,1
117,football fans clash with police eleven fans were arrested after clashing with police during chelsea's 1-0 win over west ham at stamford bridge on wednesday night.,BBC,Football fans clash with police,26,0.1901840490797546,,,0
118,"harvey, disney talking turkey miramax and disney are discussing terms of an agreement for harvey and bob weinstein to leave the movie studio they founded, the post has learned.",New,"HARVEY, DISNEY TALKING TURKEY",29,0.1638418079096045,,,0
119,subhash ghai on jury of emmy awards the international academy of television arts and sciences has invited subhash ghai to represent india ...,Syfy.com,Subhash Ghai on jury of Emmy Awards,23,0.24647887323943662,2007.0,8.0,1
120,"harrington takes offense lions quarterback joey harrington was shot down by the eaglesâ pass rush sunday, but on monday he fired back at the âgooseâ â-ormer nfl defensive lineman tony siragusa.",DetNews.com,Harrington takes offense,31,0.11940298507462686,,,0
121,"sinclair airs anti-kerry material (ap) ap - sinclair broadcast's program featuring material from a documentary critical of john kerry aired friday night, devoting as much coverage to the controversy as the film that sparked the uproar.",Yahoo,Sinclair Airs Anti-Kerry Material (AP),36,0.16101694915254236,,,0
122,murdoch to keep some wall street journal online fees \n,International,Murdoch to keep some Wall Street Journal online fees,10,0.9285714285714286,2008.0,1.0,1
123,"us navy looks to achieve spy-fi miracle-dork capability 'ok brains, where's the secret enemy hq?' \ the us office of naval research (onr), one of the pentagon's many securo-boffin pork outlets, is having a timely look at dealing with the threat from improvised explosive devices (ieds) - military speak for terrorist bombs.â¦",Register,US Navy looks to achieve spy-fi miracle-dork capability,52,0.16819571865443425,2007.0,7.0,1
124,"icon of kazan is symbol of christian unity, says pope vatican city, aug. 29, 2004 (zenit.org).- the icon of the mother of god of kazan is a symbol of unity between east and west, said john paul ii in a message sent to the orthodox patriarch.",Zenit,"Icon of Kazan is Symbol of Christian Unity, Says Pope",46,0.2190082644628099,,,0
125,canada congratulates afghanistan on elections (afp) afp - canada's government offered its congratulations to afghanistan following landmark presidential elections there this weekend.,Yahoo,Canada congratulates Afghanistan on elections (AFP),22,0.2786885245901639,,,0
126,"space station alert after foul smell; no danger seen houston (reuters) - astronauts on the international space station put on protective clothing after reporting a foul-smelling vapor on monday, but the three crew members were not in danger, nasa said.",Reuters,Space station alert after foul smell; no danger seen,40,0.20553359683794467,2006.0,9.0,1
127,"southwest air to slow capacity growth new york (reuters) - southwest airlines co. plans to slow its growth rate this year and next because of a more cautious view on the u.s. economy and travel demand, its chief executive said on wednesday",Reuters,Southwest Air to slow capacity growth,42,0.15416666666666667,2007.0,6.0,1
128,"campuses mourn 7 students killed in north carolina fire two university campuses were gripped by grief this morning, a day after a fast-moving fire swept through a beach house at a resort in north carolina.",New,Campuses Mourn 7 Students Killed in North Carolina Fire ,35,0.27184466019417475,2007.0,10.0,1
129,"oil price surge 'threatens global growth' the german finance minister, hans eichel, today warned that global growth would be at risk if oil prices remained at their current levels.",Guardian,Oil price surge &#39;threatens global growth&#39;,29,0.27071823204419887,,,0
130,saks posts wider second-quarter loss (reuters) reuters - saks inc. (sks.n) on tuesday posted a\ wider quarterly loss as poor sales at its lower-priced\ department stores outweighed a strong performance at its saks\ fifth avenue luxury chain.,Yahoo,Saks Posts Wider Second-Quarter Loss (Reuters),37,0.19008264462809918,,,0
131,"car production in 1st 3 quarters lower than expected china's car production and sales this year will be lower than expected and also the lowest increasesince china's entry to the world trade organization three years ago, according to industry experts.",Xinhua,Car production in 1st 3 quarters lower than expected,40,0.20634920634920634,2004.0,10.0,1
132,"schroeder - 26 germans dead, 1,000 missing in asia twenty-six germans are confirmed dead as a result of the tsunami in southern asia and around 1,000 are missing, german chancellor gerhard schroeder said on wednesday.",Reuters,"Schroeder - 26 Germans dead, 1,000 missing in Asia",35,0.22935779816513763,,,0
133,angry dairy farmers form blockade more than 250 protesting dairy farmers stop delivery trucks from getting into an asda distribution depot.,BBC,Angry dairy farmers form blockade,21,0.2357142857142857,,,0
134,"follow every game on your desktop: it couldn't have been scripted better. as davis cup captain you want your no. 1 player to start off the day, and a guy like andy roddick allows you to set the tone for the whole weekend.",ESPN,Follow every game on your desktop:,43,0.15315315315315314,,,0
135,"greek sprinters shocked by accusations athens (reuters) - greece's top two athletes, facing a state prosecutor's investigation over failed drug tests and a motorbike crash, left the hospital on tuesday declaring they were innocent and should be allowed to compete in the olympic games.",Reuters,Greek Sprinters Shocked by Accusations,44,0.13286713286713286,,,0
136,examination is due on girl's body a post mortem examination is due to take place on the body of a girl from belfast who died in county donegal.,BBC,Examination is due on girl's body,28,0.22916666666666666,2007.0,7.0,1
137,"care suspends aid operations aid organisation care suspended its operations in iraq today following the kidnapping of an irish-iraqi woman who had been delivering aid to the ""poorest of the poor"" in the country for more than 25 years.",NEWS.com.au,CARE suspends aid operations,39,0.11914893617021277,,,0
138,two more held in murder inquiry detectives investigating the murder of a man in south belfast make two more arrests.,BBC,Two more held in murder inquiry,20,0.26495726495726496,2006.0,9.0,1
139,"global fund to fight deadly diseases (ap) ap - a fund set up to help combat three of the world's most widespread diseases will support another round of projects, organizers said thursday, after the united states dropped its objections to financing provisions.",Yahoo,Global Fund to Fight Deadly Diseases (AP),42,0.1576923076923077,,,0
140,"cursing ok, not criminal, court rules read full story for latest details.\",CNN,"Cursing OK, not criminal, court rules",12,0.49333333333333335,2007.0,2.0,1
141,howell and donald bask in ryder cup afterglow europe's ryder cup players continued to bask in the glow of their victory over the united states as david howell and luke donald climbed to the top,Reuters,Howell and Donald bask in Ryder Cup afterglow,35,0.23195876288659795,2004.0,10.0,1
142,uefa cup hit by tragedy \ (afp)\ afp - the race to reach the uefa cup last 32 was overshadowed by the death of a french fan who died from gunshot wounds after a clash with police in paris.,Yahoo,"UEFA Cup hit by tragedy \
    (AFP)\
",39,0.19576719576719576,2006.0,11.0,1
143,"spaceshipone soars to space for $10m prize mojave, calif. oct. 4, 2004 - a stubby rocket plane was slung from the belly of a carrier plane toward space monday in the final leg of a trip toward the edge of the earth's atmosphere and a $10 million prize.",ABC,SpaceShipOne Soars to Space for $10M Prize,48,0.16600790513833993,2004.0,10.0,1
